id,MyName,LikeMovie,Gender,Age,Story,Entertainment,Effect,Cast,Q2_word,district1,district2
65ddebadfc13ae1d74cd3aff,Tam,YES,Female,< 20,3,3,4,4,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3b00,Natalya,YES,Female,< 20,1,4,1,3,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3b01,Jodi,YES,Female,21-40,5,2,4,3,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3b02,Stefanie,YES,Female,41-60,3,3,4,4,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3b03,Eilis,YES,Female,> 60,3,1,2,4,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3b04,Sandy,YES,Female,< 20,3,1,4,1,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3b05,Tandie,YES,Female,41-60,1,4,1,4,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3b06,Robbin,YES,Male,21-40,4,2,3,4,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3b07,Thorny,YES,Female,< 20,4,3,5,5,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3b08,Joleen,YES,Female,41-60,5,2,1,1,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3b09,Dorine,YES,Female,< 20,3,2,1,3,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3b0a,Angelita,YES,Female,41-60,5,5,5,3,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3b0b,Monti,NO,Male,< 20,2,2,4,4,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3b0c,Oran,YES,Male,21-40,1,2,1,1,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3b0d,Kiersten,YES,Female,21-40,2,1,3,4,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3b0e,Dwight,YES,Female,41-60,1,5,2,2,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3b0f,Sherrie,YES,Male,< 20,2,5,2,1,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3b10,Elaine,YES,Female,21-40,4,3,4,2,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3b11,Onida,NO,Female,< 20,1,1,4,4,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3b12,Reina,YES,Female,< 20,3,2,5,4,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3b13,Shalna,YES,Male,21-40,1,5,5,3,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3b14,Janene,YES,Female,21-40,4,2,5,3,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3b15,Shermy,YES,Female,< 20,1,5,2,2,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3b16,Jamima,YES,Male,< 20,2,1,2,2,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3b17,Rosalinda,YES,Female,41-60,4,2,2,2,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3b18,Giovanna,YES,Male,< 20,1,2,2,4,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3b19,Granny,YES,Female,< 20,5,4,2,5,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3b1a,Kaylil,YES,Female,> 60,5,1,5,1,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3b1b,Brianne,YES,Female,> 60,2,4,3,4,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3b1c,Tami,YES,Male,21-40,3,4,3,5,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3b1d,Terry,YES,Female,< 20,5,1,1,4,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3b1e,Benton,YES,Female,< 20,2,1,5,2,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3b1f,Scarface,YES,Male,< 20,5,1,2,5,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3b20,Onfroi,YES,Female,21-40,1,4,1,4,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3b21,Carma,NO,Male,< 20,5,5,3,5,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3b22,Reidar,YES,Male,21-40,2,2,5,2,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3b23,Heidi,YES,Male,41-60,2,4,1,4,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3b24,Meridel,YES,Female,< 20,5,2,3,3,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3b25,Wallace,NO,Female,< 20,5,5,1,3,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3b26,Clerc,NO,Male,> 60,1,4,2,3,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3b27,Carmina,YES,Female,41-60,3,5,5,2,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3b28,Tamma,YES,Female,41-60,1,4,5,4,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3b29,Weider,YES,Female,< 20,1,4,5,2,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3b2a,Ricard,YES,Male,21-40,2,3,5,3,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3b2b,Rubetta,YES,Male,21-40,1,4,3,2,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3b2c,Antonella,YES,Female,> 60,4,1,1,1,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3b2d,Linette,YES,Male,21-40,1,2,5,4,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3b2e,Lauryn,YES,Female,21-40,5,3,1,1,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3b2f,Jamaal,YES,Male,> 60,1,4,3,2,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3b30,Aleta,YES,Female,< 20,4,3,2,3,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3b31,Benedicto,YES,Female,21-40,5,5,1,5,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3b32,Cordelie,YES,Male,41-60,5,2,4,3,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3b33,Robin,YES,Female,< 20,4,4,5,3,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3b34,Sharleen,YES,Male,< 20,1,3,3,5,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3b35,Lev,YES,Male,41-60,1,5,5,5,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3b36,Josefina,YES,Female,41-60,1,1,3,3,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3b37,Rasla,YES,Male,< 20,2,1,3,1,,HK,HK-EA_Eastern
